booking_id,guest_id,hotel_id,room_id,booking_date,check_in_date,check_out_date,num_guests,booking_status
3669,1299,52,2687,2025-03-03,2025-04-24,2025-04-26,3,completed
3670,3461,59,3007,2023-04-11,2023-05-03,2023-05-04,2,completed
3671,3044,7,312,2021-08-12,2021-09-03,2021-09-10,3,completed
3672,2131,37,1864,2025-02-24,2025-04-03,2025-04-07,1,completed
3673,9771,25,1236,2024-05-03,2024-05-18,2024-05-25,1,completed
3674,8030,42,2163,2022-09-06,2022-10-12,2022-10-22,3,confirmed
3675,9404,20,1005,2024-06-28,2024-07-23,2024-07-25,1,confirmed
3676,1222,27,1380,2023-10-14,2023-12-01,2023-12-02,2,confirmed
3677,6822,2,83,2023-01-21,2023-02-28,2023-03-02,2,completed
3678,4371,58,2971,2023-10-04,2023-10-07,2023-10-09,4,confirmed
3679,547,8,365,2021-12-18,2022-02-07,2022-02-09,1,completed
3680,5879,15,749,2025-05-19,2025-06-15,2025-06-20,3,completed
3681,9185,35,1803,2025-09-11,2025-10-25,2025-10-28,1,completed
3682,4923,39,2037,2021-03-13,2021-03-30,2021-04-01,3,completed
3683,5288,23,1127,2024-09-15,2024-10-31,2024-11-03,3,cancelled
3684,518,54,2750,2025-03-19,2025-04-16,2025-04-20,3,completed
3685,1635,6,302,2024-07-12,2024-08-04,2024-08-07,1,cancelled
3686,25,16,809,2024-08-07,2024-08-11,2024-08-16,4,completed
3687,8153,29,1496,2021-01-12,2021-02-24,2021-02-28,2,completed
3688,1188,33,1715,2025-07-31,2025-09-01,2025-09-03,4,completed
3689,8695,57,2903,2022-06-07,2022-06-19,2022-06-23,2,completed
3690,9666,1,3,2025-05-01,2025-06-12,2025-06-15,2,completed
3691,5351,50,2600,2025-07-25,2025-08-24,2025-08-28,2,completed
3692,9974,46,2391,2021-04-02,2021-04-03,2021-04-05,4,cancelled
3693,3378,49,2524,2021-10-07,2021-11-11,2021-11-12,4,completed
3694,9288,42,2181,2022-09-06,2022-09-19,2022-09-22,4,completed
3695,4129,34,1748,2024-01-22,2024-02-03,2024-02-04,1,completed
3696,9708,23,1165,2024-08-15,2024-09-01,2024-09-02,1,confirmed
3697,1178,36,1825,2022-03-29,2022-05-13,2022-05-17,4,completed
3698,549,1,3,2022-06-28,2022-07-20,2022-07-23,1,completed
3699,2215,44,2248,2024-07-27,2024-09-24,2024-09-26,3,confirmed
3700,5331,11,523,2022-09-18,2022-11-01,2022-11-08,2,completed
3701,5296,54,2752,2023-05-17,2023-06-03,2023-06-04,2,confirmed
3702,9241,35,1784,2021-03-14,2021-05-06,2021-05-07,2,confirmed
3703,2117,8,363,2021-10-20,2021-10-26,2021-10-29,4,completed
3704,1796,8,348,2025-11-16,2025-12-18,2025-12-25,2,completed
3705,4105,49,2564,2021-01-31,2021-03-19,2021-03-22,2,completed
3706,6740,53,2700,2021-08-06,2021-09-27,2021-09-28,3,completed
3707,8459,6,302,2024-12-07,2024-12-10,2024-12-15,1,confirmed
3708,2699,46,2370,2022-03-25,2022-03-26,2022-04-09,4,confirmed
3709,9498,53,2720,2022-10-13,2022-11-22,2022-12-06,4,completed
3710,4027,12,591,2023-12-09,2024-01-29,2024-02-02,2,completed
3711,6361,33,1676,2021-07-04,2021-07-23,2021-07-25,2,completed
3712,2871,52,2681,2021-01-31,2021-02-16,2021-02-20,1,completed
3713,5142,13,661,2024-08-27,2024-10-12,2024-10-26,1,completed
3714,5616,47,2447,2022-12-06,2023-01-23,2023-01-24,3,completed
3715,2652,34,1723,2023-05-18,2023-06-12,2023-06-15,4,cancelled
3716,8059,12,573,2021-01-23,2021-02-23,2021-02-27,3,cancelled
3717,2004,4,185,2024-02-10,2024-04-08,2024-04-09,4,completed
3718,9381,33,1704,2025-09-06,2025-09-11,2025-09-15,3,completed
3719,1493,36,1838,2024-03-10,2024-04-29,2024-05-01,4,completed
3720,4195,16,817,2022-10-07,2022-10-13,2022-10-14,2,completed
3721,9039,20,980,2022-05-27,2022-06-26,2022-07-01,2,completed
3722,9282,35,1759,2024-07-25,2024-09-20,2024-09-22,1,cancelled
3723,7520,12,612,2022-08-26,2022-10-06,2022-10-11,3,completed
3724,2386,3,137,2024-06-03,2024-07-04,2024-07-06,1,completed
3725,4002,7,324,2022-11-20,2023-01-14,2023-01-24,3,completed
3726,3722,4,175,2021-04-17,2021-05-04,2021-05-11,2,completed
3727,257,1,8,2021-08-02,2021-08-20,2021-08-22,3,completed
3728,3030,6,262,2022-04-24,2022-05-24,2022-05-27,1,completed
3729,6084,22,1118,2024-06-09,2024-06-17,2024-06-18,4,completed
3730,386,43,2203,2023-05-07,2023-05-26,2023-05-27,4,completed
3731,7751,40,2071,2023-06-19,2023-07-11,2023-07-15,4,completed
3732,5009,5,203,2022-01-15,2022-03-10,2022-03-12,4,completed
3733,4751,40,2062,2023-06-17,2023-07-15,2023-07-17,2,completed
3734,3568,37,1906,2023-11-01,2023-11-03,2023-11-04,1,completed
3735,4632,32,1627,2021-02-18,2021-04-08,2021-04-12,2,completed
3736,2100,3,110,2021-03-24,2021-05-16,2021-05-17,4,completed
3737,135,47,2426,2021-09-05,2021-10-19,2021-10-20,2,completed
3738,3858,42,2182,2021-09-06,2021-10-11,2021-10-13,3,confirmed
3739,3806,14,685,2023-02-12,2023-04-13,2023-04-20,4,confirmed
3740,7728,20,1014,2022-08-27,2022-09-22,2022-09-29,1,completed
3741,7992,8,349,2024-03-31,2024-05-21,2024-06-04,3,completed
3742,1114,51,2619,2021-07-27,2021-08-30,2021-09-01,2,completed
3743,3931,38,1925,2022-01-19,2022-02-08,2022-02-11,4,completed
3744,172,12,614,2022-08-16,2022-09-10,2022-09-11,3,completed
3745,5553,52,2681,2023-12-20,2024-01-07,2024-01-11,2,completed
3746,7307,5,216,2023-07-04,2023-08-04,2023-08-08,1,completed
3747,8506,43,2196,2022-12-04,2023-01-02,2023-01-06,1,completed
3748,8155,34,1735,2024-07-15,2024-07-18,2024-07-20,4,confirmed
3749,4268,50,2598,2024-05-01,2024-05-18,2024-05-20,2,completed
3750,7235,39,2000,2023-04-09,2023-04-12,2023-04-14,4,completed
3751,7513,8,349,2023-12-13,2024-01-08,2024-01-11,2,confirmed
3752,8025,46,2385,2024-06-22,2024-08-13,2024-08-15,3,completed
3753,9636,27,1356,2023-11-04,2023-11-27,2023-12-01,4,completed
3754,3852,45,2324,2024-08-02,2024-08-08,2024-08-12,1,completed
3755,5205,27,1359,2022-10-25,2022-11-01,2022-11-08,3,completed
3756,4544,41,2117,2022-10-28,2022-12-05,2022-12-09,1,completed
3757,7542,39,1981,2023-07-24,2023-09-03,2023-09-10,3,confirmed
3758,6116,22,1089,2021-02-20,2021-02-24,2021-03-10,1,completed
3759,4296,7,315,2023-08-01,2023-08-23,2023-08-25,1,completed
3760,3006,37,1899,2023-02-14,2023-02-22,2023-02-25,3,completed
3761,5997,22,1117,2024-05-14,2024-07-07,2024-07-09,4,completed
3762,7687,19,963,2023-12-06,2023-12-26,2023-12-28,4,cancelled
3763,5047,59,2996,2025-03-19,2025-04-05,2025-04-12,3,cancelled
3764,2531,33,1704,2021-10-03,2021-10-04,2021-10-09,1,cancelled
3765,4509,5,199,2023-04-01,2023-05-07,2023-05-09,4,completed
3766,2654,25,1254,2021-09-25,2021-11-17,2021-11-21,1,completed
3767,4565,33,1686,2023-04-13,2023-05-09,2023-05-10,2,completed
3768,7195,11,526,2021-02-23,2021-03-10,2021-03-11,1,completed
3769,9388,22,1100,2024-12-07,2025-01-15,2025-01-20,2,cancelled
3770,971,24,1216,2021-01-01,2021-01-03,2021-01-06,4,confirmed
3771,1860,44,2282,2025-02-23,2025-04-22,2025-05-06,3,completed
3772,4466,43,2217,2021-09-01,2021-09-17,2021-09-19,3,completed
3773,1183,7,307,2025-05-03,2025-06-28,2025-06-29,1,completed
3774,8811,37,1902,2023-10-02,2023-10-04,2023-10-07,4,completed
3775,2356,16,788,2021-07-10,2021-07-17,2021-07-22,4,completed
3776,5162,8,380,2022-12-22,2023-02-10,2023-02-13,4,cancelled
3777,450,22,1109,2023-05-27,2023-06-01,2023-06-03,2,completed
3778,4432,58,2944,2021-11-12,2022-01-03,2022-01-04,3,confirmed
3779,3556,6,294,2024-10-05,2024-11-03,2024-11-04,2,completed
3780,2350,36,1848,2022-04-05,2022-06-04,2022-06-08,3,completed
3781,8302,37,1878,2024-12-14,2025-02-11,2025-02-14,4,completed
3782,541,6,275,2025-03-09,2025-05-04,2025-05-06,4,completed
3783,8681,29,1466,2023-09-24,2023-10-27,2023-11-01,1,confirmed
3784,1045,52,2671,2021-02-26,2021-03-09,2021-03-13,2,completed
3785,3406,34,1733,2023-01-06,2023-01-16,2023-01-23,4,confirmed
3786,8091,22,1078,2022-06-04,2022-07-07,2022-07-09,4,completed
3787,3968,41,2095,2022-05-13,2022-06-25,2022-06-27,3,completed
3788,6714,3,133,2025-07-28,2025-09-25,2025-09-26,4,completed
3789,1718,26,1312,2025-01-22,2025-03-03,2025-03-05,4,completed
3790,9594,16,789,2024-08-11,2024-09-10,2024-09-13,1,confirmed
3791,4880,43,2219,2021-04-30,2021-06-08,2021-06-12,1,completed
3792,5110,31,1586,2023-02-09,2023-02-18,2023-02-19,4,completed
3793,6009,17,842,2021-06-17,2021-06-19,2021-06-22,3,completed
3794,3251,32,1646,2025-10-03,2025-11-11,2025-11-12,4,completed
3795,539,22,1076,2022-01-08,2022-02-26,2022-02-28,2,completed
3796,3894,29,1464,2025-02-09,2025-03-23,2025-03-25,3,completed
3797,6509,1,19,2023-11-11,2024-01-06,2024-01-11,1,completed
3798,1394,38,1959,2021-02-14,2021-03-06,2021-03-13,2,completed
3799,2883,56,2857,2024-09-02,2024-10-10,2024-10-13,1,confirmed
3800,1261,53,2727,2023-10-28,2023-11-08,2023-11-10,2,completed
3801,7441,12,572,2023-02-10,2023-04-11,2023-04-14,2,confirmed
3802,2143,57,2910,2022-11-29,2022-12-15,2022-12-17,4,confirmed
3803,5413,51,2642,2023-02-14,2023-03-11,2023-03-12,4,completed
3804,2651,11,545,2022-04-16,2022-06-14,2022-06-21,2,completed
3805,7144,28,1391,2023-10-08,2023-10-21,2023-10-24,3,cancelled
3806,781,33,1669,2025-01-29,2025-02-10,2025-02-15,2,completed
3807,6429,55,2790,2022-11-16,2022-12-22,2022-12-27,4,cancelled
3808,6794,34,1744,2023-02-22,2023-02-23,2023-02-27,1,completed
3809,7887,38,1945,2023-05-02,2023-05-05,2023-05-07,2,confirmed
3810,2345,32,1633,2021-01-01,2021-01-28,2021-02-01,1,completed
3811,4603,31,1544,2024-06-19,2024-06-21,2024-06-23,2,cancelled
3812,7416,52,2667,2022-06-20,2022-06-27,2022-06-28,4,cancelled
3813,4730,29,1464,2023-10-05,2023-10-19,2023-10-24,2,completed
3814,6679,47,2440,2024-05-23,2024-06-28,2024-06-30,2,completed
3815,8172,53,2722,2025-01-19,2025-02-27,2025-03-06,2,cancelled
3816,6476,47,2444,2025-11-09,2025-11-22,2025-12-02,3,confirmed
3817,488,44,2266,2021-11-21,2021-12-23,2021-12-28,3,confirmed
3818,8231,7,332,2021-06-03,2021-06-04,2021-06-08,1,completed
3819,9828,35,1791,2025-01-21,2025-01-22,2025-01-23,2,completed
3820,6456,47,2419,2023-05-30,2023-06-16,2023-06-17,3,completed
3821,2082,12,624,2022-12-30,2023-01-07,2023-01-11,2,completed
3822,2194,45,2354,2021-12-25,2022-01-03,2022-01-05,3,confirmed
3823,5707,16,786,2022-10-12,2022-10-18,2022-10-19,2,completed
3824,3046,37,1910,2022-05-30,2022-06-04,2022-06-06,4,completed
3825,5542,53,2700,2023-04-20,2023-05-15,2023-05-16,3,cancelled
3826,9714,51,2632,2025-11-23,2025-12-05,2025-12-06,4,completed
3827,77,48,2492,2025-06-30,2025-08-23,2025-08-26,4,confirmed
3828,6474,48,2488,2023-07-27,2023-09-08,2023-09-09,1,confirmed
3829,3477,59,2994,2024-09-01,2024-09-10,2024-09-11,1,cancelled
3830,9552,46,2362,2023-12-12,2024-01-06,2024-01-08,3,completed
3831,889,50,2592,2022-02-06,2022-03-22,2022-03-25,3,completed
3832,1038,25,1262,2025-11-16,2025-12-12,2025-12-16,3,completed
3833,5820,40,2042,2024-03-16,2024-05-07,2024-05-09,4,completed
3834,6652,4,173,2021-09-23,2021-10-10,2021-10-12,3,completed
3835,1707,55,2813,2022-04-26,2022-04-26,2022-04-29,2,completed
3836,4128,10,462,2024-05-02,2024-05-28,2024-05-29,2,cancelled
3837,1961,32,1646,2023-07-06,2023-08-20,2023-08-25,2,completed
3838,2968,10,450,2025-10-04,2025-10-23,2025-10-25,1,confirmed
3839,9673,54,2759,2022-01-23,2022-01-28,2022-02-11,1,completed
3840,3811,17,852,2022-02-02,2022-02-22,2022-02-23,2,confirmed
3841,9682,60,3064,2023-12-08,2024-01-12,2024-01-14,2,completed
3842,3853,11,533,2021-07-07,2021-07-27,2021-07-28,3,cancelled
3843,1435,14,711,2024-08-12,2024-08-24,2024-08-27,3,completed
3844,3690,5,243,2023-05-13,2023-06-20,2023-06-30,1,completed
3845,6238,15,750,2025-03-08,2025-04-05,2025-04-07,3,completed
3846,4268,56,2859,2022-04-03,2022-05-13,2022-05-23,2,completed
3847,5303,20,977,2023-08-17,2023-09-20,2023-09-25,2,completed
3848,2411,3,148,2023-11-11,2024-01-10,2024-01-11,3,completed
3849,5587,50,2601,2024-09-11,2024-11-09,2024-11-10,3,completed
3850,5679,30,1510,2024-09-06,2024-10-12,2024-10-15,1,completed
3851,9244,43,2227,2021-06-13,2021-06-24,2021-06-27,3,completed
3852,9780,39,1999,2021-07-18,2021-08-07,2021-08-14,4,cancelled
3853,5550,7,318,2022-02-22,2022-03-21,2022-03-28,2,confirmed
3854,6788,30,1521,2025-09-08,2025-10-05,2025-10-07,1,confirmed
3855,5222,18,879,2022-04-08,2022-04-09,2022-04-12,2,completed
3856,6268,31,1549,2021-09-02,2021-09-18,2021-09-21,4,completed
3857,9921,49,2542,2022-04-25,2022-05-06,2022-05-11,3,confirmed
3858,7,43,2219,2024-06-19,2024-06-27,2024-07-02,4,completed
3859,7313,10,498,2021-03-14,2021-04-18,2021-04-20,2,completed
3860,1068,40,2044,2024-07-16,2024-08-13,2024-08-15,4,completed
3861,5137,48,2498,2024-10-29,2024-11-14,2024-11-16,1,confirmed
3862,9954,53,2705,2024-07-16,2024-07-31,2024-08-02,4,completed
3863,5487,21,1073,2021-01-01,2021-01-03,2021-01-05,1,confirmed
3864,4833,46,2371,2023-11-18,2024-01-14,2024-01-19,1,completed
3865,3715,39,2033,2021-08-16,2021-09-15,2021-09-20,3,completed
3866,7210,27,1380,2024-03-15,2024-04-21,2024-04-25,3,completed
3867,2123,23,1163,2025-02-27,2025-03-21,2025-03-22,4,completed
3868,922,14,736,2022-10-29,2022-11-08,2022-11-12,2,completed
3869,3111,8,355,2021-10-05,2021-11-01,2021-11-05,2,completed
3870,5058,13,651,2023-11-22,2024-01-03,2024-01-07,1,completed
3871,9937,30,1532,2023-03-27,2023-04-19,2023-04-21,4,completed
3872,9431,10,453,2022-10-03,2022-11-16,2022-11-20,2,completed
3873,7992,45,2345,2022-01-26,2022-02-06,2022-02-09,1,completed
3874,1259,30,1510,2025-05-19,2025-07-13,2025-07-16,3,cancelled
3875,9781,49,2540,2022-11-04,2022-12-12,2022-12-26,3,completed
3876,781,28,1433,2024-02-17,2024-03-09,2024-03-12,2,completed
3877,9944,17,858,2023-03-06,2023-04-26,2023-04-28,4,confirmed
3878,2466,34,1740,2022-10-12,2022-10-29,2022-11-02,2,confirmed
3879,4903,59,3005,2021-05-19,2021-06-24,2021-06-26,3,completed
3880,2604,59,2986,2022-11-15,2022-12-31,2023-01-02,1,completed
3881,9500,26,1295,2025-09-03,2025-09-22,2025-09-24,3,completed
3882,8104,17,826,2022-08-08,2022-09-26,2022-09-27,4,completed
3883,7623,60,3042,2021-12-20,2022-02-16,2022-02-18,4,completed
3884,3793,4,190,2025-04-10,2025-06-05,2025-06-15,4,completed
3885,5251,5,241,2024-08-12,2024-08-13,2024-08-14,3,completed
3886,1614,40,2056,2021-01-01,2021-02-17,2021-02-20,2,completed
3887,4596,52,2678,2021-07-28,2021-07-30,2021-08-01,1,completed
3888,8177,4,194,2021-11-02,2021-11-10,2021-11-13,2,confirmed
3889,5206,6,292,2024-12-03,2024-12-04,2024-12-06,3,confirmed
3890,734,5,204,2022-07-20,2022-09-15,2022-09-18,4,completed
3891,2892,40,2041,2024-11-28,2024-12-21,2024-12-23,2,completed
3892,7891,33,1669,2024-11-06,2024-11-22,2024-11-26,4,completed
3893,5652,31,1562,2022-08-31,2022-10-04,2022-10-06,2,completed
3894,6262,15,750,2022-02-21,2022-03-08,2022-03-13,3,completed
3895,6790,22,1080,2024-03-01,2024-03-14,2024-03-21,2,completed
3896,870,36,1827,2022-08-25,2022-08-27,2022-08-28,1,confirmed
3897,6646,43,2211,2024-08-31,2024-09-16,2024-09-23,1,completed
3898,3299,24,1210,2025-01-09,2025-03-05,2025-03-08,1,completed
3899,7952,44,2266,2025-02-11,2025-02-23,2025-03-02,2,cancelled
3900,696,49,2564,2025-08-07,2025-09-05,2025-09-12,2,confirmed
3901,1637,41,2092,2021-05-27,2021-07-08,2021-07-13,4,confirmed
3902,3086,37,1875,2022-01-27,2022-03-27,2022-03-28,1,completed
3903,1392,43,2196,2023-11-22,2024-01-20,2024-01-25,2,confirmed
3904,8875,36,1834,2025-11-17,2025-12-23,2025-12-25,1,completed
3905,2301,52,2691,2024-09-06,2024-10-04,2024-10-09,3,completed
3906,3929,51,2634,2023-04-05,2023-05-17,2023-05-19,1,confirmed
3907,9925,42,2180,2021-11-26,2022-01-23,2022-01-25,2,completed
3908,8575,26,1281,2024-03-14,2024-04-27,2024-05-11,3,completed
3909,273,43,2205,2022-04-04,2022-04-20,2022-04-23,2,completed
3910,944,15,742,2023-07-23,2023-08-31,2023-09-04,3,confirmed
3911,165,39,1979,2024-04-05,2024-05-16,2024-05-20,3,cancelled
3912,7853,9,421,2023-01-02,2023-02-10,2023-02-14,1,completed
3913,403,25,1263,2022-02-10,2022-04-09,2022-04-11,4,completed
3914,6292,21,1074,2022-03-02,2022-03-20,2022-03-30,1,completed
3915,2917,45,2331,2024-02-22,2024-03-26,2024-03-28,2,completed
3916,3858,36,1842,2024-01-06,2024-01-27,2024-01-29,1,completed
3917,1204,1,8,2024-05-27,2024-07-23,2024-07-27,3,completed
3918,5081,20,1020,2022-09-05,2022-09-24,2022-09-27,2,completed
3919,65,29,1470,2021-03-07,2021-04-27,2021-04-29,4,completed
3920,229,13,637,2021-11-04,2021-12-15,2021-12-16,3,completed
3921,896,9,410,2025-03-16,2025-05-12,2025-05-14,2,completed
3922,9408,5,200,2022-01-19,2022-03-04,2022-03-06,1,completed
3923,3761,41,2134,2021-09-22,2021-09-26,2021-09-29,2,confirmed
3924,9789,30,1514,2024-03-12,2024-05-04,2024-05-06,3,completed
3925,1875,10,471,2022-02-03,2022-03-16,2022-03-19,4,confirmed
3926,3467,14,673,2025-05-29,2025-06-20,2025-06-22,4,confirmed
3927,7036,28,1444,2023-12-16,2023-12-27,2023-12-31,2,confirmed
3928,8014,19,949,2021-11-12,2021-11-25,2021-11-26,3,cancelled
3929,9456,57,2923,2024-01-17,2024-02-25,2024-02-27,4,completed
3930,5742,26,1276,2021-05-01,2021-05-11,2021-05-14,3,completed
3931,9802,3,136,2025-10-10,2025-11-27,2025-11-29,3,completed
3932,3409,49,2547,2023-04-08,2023-05-26,2023-05-31,2,completed
3933,5716,27,1387,2022-07-31,2022-08-22,2022-08-27,3,completed
3934,8155,28,1417,2024-02-28,2024-04-10,2024-04-12,4,completed
3935,7965,47,2408,2022-09-25,2022-10-21,2022-10-22,1,completed
3936,6494,30,1541,2025-01-08,2025-02-03,2025-02-08,3,completed
3937,1092,7,329,2024-03-25,2024-04-14,2024-04-18,3,completed
3938,6764,33,1686,2021-01-01,2021-01-06,2021-01-08,4,completed
3939,8185,40,2060,2021-03-02,2021-04-05,2021-04-10,3,confirmed
3940,6512,27,1381,2021-01-01,2021-01-14,2021-01-18,2,completed
3941,8267,24,1172,2024-12-11,2025-01-06,2025-01-08,4,confirmed
3942,5411,1,41,2024-06-23,2024-08-02,2024-08-04,2,completed
3943,5483,12,577,2021-11-22,2022-01-13,2022-01-18,1,cancelled
3944,2860,38,1965,2024-12-04,2025-01-17,2025-01-19,2,completed
3945,8071,25,1248,2022-10-20,2022-10-26,2022-11-05,3,completed
3946,8381,30,1519,2024-03-14,2024-04-23,2024-04-30,1,confirmed
3947,2156,44,2274,2022-09-18,2022-11-05,2022-11-07,2,completed
3948,8949,21,1036,2024-07-04,2024-07-18,2024-08-01,3,completed
3949,9347,39,1982,2023-05-24,2023-06-07,2023-06-10,3,completed
3950,2346,9,423,2024-11-23,2025-01-05,2025-01-08,2,completed
3951,115,37,1859,2021-04-14,2021-05-15,2021-05-18,4,completed
3952,4087,50,2570,2021-07-13,2021-09-08,2021-09-09,2,completed
3953,3440,28,1445,2021-01-14,2021-02-22,2021-02-25,1,completed
3954,5153,43,2195,2022-06-14,2022-08-01,2022-08-05,4,completed
3955,1672,40,2066,2024-08-18,2024-08-21,2024-08-31,3,confirmed
3956,8041,24,1219,2023-10-04,2023-12-01,2023-12-03,3,completed
3957,5860,39,2008,2021-10-27,2021-12-11,2021-12-12,1,completed
3958,8339,58,2951,2025-06-23,2025-07-25,2025-07-26,4,cancelled
3959,5252,18,900,2021-02-08,2021-03-15,2021-03-20,3,completed
3960,5390,3,145,2022-08-04,2022-09-29,2022-09-30,1,confirmed
3961,9401,14,729,2022-12-11,2023-01-28,2023-02-02,1,completed
3962,7256,54,2766,2023-02-15,2023-02-16,2023-02-20,4,completed
3963,1519,59,3031,2024-04-04,2024-04-17,2024-04-19,1,completed
3964,2816,53,2712,2025-05-21,2025-06-03,2025-06-10,3,completed
3965,5899,38,1945,2023-12-08,2024-01-08,2024-01-18,1,completed
3966,6705,38,1961,2025-09-22,2025-09-30,2025-10-01,1,completed
3967,6138,25,1249,2024-03-14,2024-05-09,2024-05-10,2,confirmed
3968,8149,28,1398,2021-01-01,2021-02-09,2021-02-10,1,cancelled
3969,2253,2,83,2025-03-20,2025-04-12,2025-04-19,4,completed
3970,9561,8,363,2025-04-04,2025-05-19,2025-05-22,3,completed
3971,3190,36,1841,2024-07-12,2024-07-24,2024-07-28,3,cancelled
3972,9292,56,2878,2024-10-18,2024-11-24,2024-11-28,2,completed
3973,8858,48,2509,2025-11-28,2025-12-29,2026-01-02,1,confirmed
3974,1433,8,356,2022-03-16,2022-04-24,2022-04-29,2,completed
3975,3416,13,635,2022-06-12,2022-06-29,2022-07-01,4,confirmed
3976,205,43,2224,2025-11-28,2025-12-04,2025-12-09,4,confirmed
3977,9859,27,1343,2022-04-18,2022-05-19,2022-05-23,1,completed
3978,8400,47,2412,2022-01-18,2022-01-29,2022-02-02,1,cancelled
3979,8315,10,455,2025-11-18,2025-12-06,2025-12-07,2,completed
3980,5212,8,380,2023-08-08,2023-10-03,2023-10-06,1,completed
3981,6806,57,2917,2024-04-08,2024-04-15,2024-04-17,1,completed
3982,4767,10,486,2025-10-10,2025-11-18,2025-11-20,1,completed
3983,3054,33,1675,2021-10-16,2021-12-03,2021-12-04,1,confirmed
3984,2039,35,1807,2025-03-20,2025-05-19,2025-05-23,1,completed
3985,3909,32,1650,2024-09-30,2024-10-16,2024-10-18,1,confirmed
3986,5594,48,2509,2024-02-05,2024-03-21,2024-03-23,1,completed
3987,8160,15,752,2022-04-16,2022-05-19,2022-05-26,4,confirmed
3988,8206,11,551,2021-10-20,2021-11-29,2021-11-30,2,completed
3989,7971,40,2064,2024-01-20,2024-02-07,2024-02-09,1,completed
3990,1515,25,1261,2021-01-01,2021-01-18,2021-01-22,2,cancelled
3991,1733,53,2704,2022-05-11,2022-07-03,2022-07-04,4,completed
3992,7090,19,969,2024-06-15,2024-07-27,2024-07-31,4,completed
3993,2497,54,2765,2021-08-06,2021-09-19,2021-09-20,3,cancelled
3994,719,41,2084,2021-07-18,2021-08-03,2021-08-05,4,completed
3995,8877,59,3018,2021-01-04,2021-02-25,2021-02-28,3,completed
3996,8336,38,1959,2022-04-29,2022-06-10,2022-06-12,3,completed
3997,9729,29,1462,2022-10-30,2022-12-22,2022-12-24,1,confirmed
3998,4733,32,1619,2025-05-23,2025-05-31,2025-06-05,4,completed
3999,5911,27,1342,2024-03-11,2024-03-11,2024-03-13,4,completed
4000,5335,7,324,2022-08-14,2022-09-09,2022-09-11,3,completed
4001,7947,20,1004,2021-04-03,2021-05-20,2021-05-25,3,completed
4002,2206,46,2389,2025-02-15,2025-03-29,2025-04-01,3,completed
