payment_id,booking_id,payment_date,amount,payment_method,payment_status
15105,15105,2022-04-25,617.34,debit_card,paid
15106,15106,2022-05-24,275.18,credit_card,refunded
15107,15107,2023-05-25,1141.27,paypal,paid
15108,15108,2024-09-14,1979.23,debit_card,paid
15109,15109,2021-09-21,459.5,paypal,paid
15110,15110,2022-10-29,1702.45,cash,paid
15111,15111,2021-06-22,1074.15,cash,refunded
15112,15112,2022-04-03,2005.14,cash,paid
15113,15113,2022-12-09,2703.44,paypal,paid
15114,15114,2023-01-01,74.93,credit_card,paid
15115,15115,2023-06-06,360.92,credit_card,paid
15116,15116,2023-10-27,976.89,cash,paid
15117,15117,2021-10-02,233.73,debit_card,paid
15118,15118,2025-10-28,1703.25,debit_card,paid
15119,15119,2021-06-21,797.7,credit_card,refunded
15120,15120,2025-08-04,524.48,credit_card,refunded
15121,15121,2023-01-09,5531.99,cash,pending
15122,15122,2023-05-26,1068.05,cash,paid
15123,15123,2021-09-28,1462.35,debit_card,paid
15124,15124,2024-05-24,3058.15,paypal,paid
15125,15125,2024-09-27,307.26,paypal,paid
15126,15126,2021-08-17,539.38,debit_card,paid
15127,15127,2023-11-23,794.51,paypal,paid
15128,15128,2022-12-07,288.55,paypal,paid
15129,15129,2022-09-27,1313.63,cash,pending
15130,15130,2024-05-27,1161.52,paypal,paid
15131,15131,2021-05-25,790.97,paypal,paid
15132,15132,2024-04-15,3162.36,credit_card,paid
15133,15133,2024-12-26,807.4,paypal,refunded
15134,15134,2024-05-16,366.13,paypal,refunded
15135,15135,2024-03-11,454.53,debit_card,paid
15136,15136,2022-01-20,267.4,debit_card,paid
15137,15137,2022-12-14,1342.09,debit_card,paid
15138,15138,2022-09-14,388.56,credit_card,paid
15139,15139,2023-10-04,378.56,cash,paid
15140,15140,2022-03-17,341.43,debit_card,paid
15141,15141,2024-08-11,526.96,cash,paid
15142,15142,2024-05-05,681.08,cash,paid
15143,15143,2021-05-01,2624.78,debit_card,paid
15144,15144,2023-03-07,852.39,paypal,refunded
15145,15145,2024-04-11,906.09,debit_card,paid
15146,15146,2024-08-08,1127.96,paypal,refunded
15147,15147,2023-12-19,196.08,credit_card,paid
15148,15148,2021-05-26,1874.75,credit_card,paid
15149,15149,2022-11-01,364.05,paypal,paid
15150,15150,2025-02-16,359.22,debit_card,paid
15151,15151,2022-07-09,779.67,paypal,paid
15152,15152,2023-12-16,505.36,cash,paid
15153,15153,2025-09-12,1042.07,debit_card,refunded
15154,15154,2022-12-27,668.48,paypal,pending
15155,15155,2022-04-05,2736.98,credit_card,pending
15156,15156,2024-08-28,640.07,paypal,paid
15157,15157,2024-08-15,1268.25,cash,paid
15158,15158,2021-12-04,492.66,debit_card,paid
15159,15159,2025-11-28,183.94,cash,paid
15160,15160,2024-09-28,1168.39,debit_card,paid
15161,15161,2021-01-04,239.4,credit_card,paid
15162,15162,2022-07-29,562.07,debit_card,paid
15163,15163,2022-11-30,1009.06,paypal,paid
15164,15164,2023-03-30,196.58,cash,paid
15165,15165,2021-12-25,141.96,cash,paid
15166,15166,2023-08-29,666.65,debit_card,paid
15167,15167,2025-02-26,450.23,paypal,paid
15168,15168,2023-01-04,314.44,cash,paid
15169,15169,2021-04-23,1864.87,credit_card,refunded
15170,15170,2022-02-17,1076.91,cash,paid
15171,15171,2022-01-04,387.24,debit_card,paid
15172,15172,2022-07-23,175.48,cash,paid
15173,15173,2022-03-10,1489.31,credit_card,paid
15174,15174,2021-08-13,1577.63,debit_card,paid
15175,15175,2024-06-05,1044.44,debit_card,paid
15176,15176,2022-06-19,3779.51,paypal,paid
15177,15177,2021-07-20,157.14,cash,paid
15178,15178,2023-07-22,1485.84,credit_card,pending
15179,15179,2021-11-10,2362.53,paypal,paid
15180,15180,2022-04-20,641.16,paypal,pending
15181,15181,2022-01-21,2310.79,credit_card,paid
15182,15182,2025-08-19,506.58,paypal,pending
15183,15183,2025-02-09,475.62,debit_card,paid
15184,15184,2024-09-21,269.68,credit_card,paid
15185,15185,2024-04-18,304.14,credit_card,paid
15186,15186,2024-06-30,512.64,cash,paid
15187,15187,2021-08-22,674.99,paypal,paid
15188,15188,2022-07-23,201.56,paypal,paid
15189,15189,2022-01-31,429.67,cash,paid
15190,15190,2024-10-19,1309.82,credit_card,paid
15191,15191,2025-05-27,2033.22,debit_card,paid
15192,15192,2022-11-21,1295.13,cash,paid
15193,15193,2022-05-20,99.88,debit_card,paid
15194,15194,2025-04-01,978.71,cash,paid
15195,15195,2022-09-28,370.38,debit_card,paid
15196,15196,2021-12-05,396.23,cash,refunded
15197,15197,2024-05-04,1172.26,credit_card,paid
15198,15198,2024-11-16,705.38,paypal,paid
15199,15199,2021-10-26,1277.31,cash,paid
15200,15200,2024-01-24,2523.34,debit_card,paid
15201,15201,2025-04-23,140.93,paypal,pending
15202,15202,2022-04-17,141.21,credit_card,pending
15203,15203,2024-01-10,234.85,debit_card,paid
15204,15204,2024-06-16,285.03,credit_card,paid
15205,15205,2023-01-18,355.13,cash,paid
15206,15206,2025-09-17,3712.35,paypal,paid
15207,15207,2024-09-18,763.48,debit_card,paid
15208,15208,2024-06-28,774.8,paypal,paid
15209,15209,2025-11-29,277.56,debit_card,refunded
15210,15210,2025-07-19,399.97,paypal,paid
15211,15211,2023-04-25,802.35,credit_card,pending
15212,15212,2025-02-10,719.47,cash,paid
15213,15213,2021-05-29,164.5,debit_card,paid
15214,15214,2025-10-05,1078.57,cash,paid
15215,15215,2023-04-19,676.82,paypal,pending
15216,15216,2023-01-18,598.75,debit_card,paid
15217,15217,2022-08-17,137.02,credit_card,paid
15218,15218,2021-11-01,953.17,debit_card,paid
15219,15219,2025-03-08,934.16,debit_card,paid
15220,15220,2023-03-03,299.12,paypal,pending
15221,15221,2024-11-29,245.74,credit_card,paid
15222,15222,2022-02-19,591.35,credit_card,paid
15223,15223,2023-10-25,454.58,cash,paid
15224,15224,2022-02-28,138.17,paypal,paid
15225,15225,2022-03-09,639.52,cash,paid
15226,15226,2022-05-29,248.03,credit_card,paid
15227,15227,2022-04-04,174.59,credit_card,paid
15228,15228,2022-09-18,1176.43,credit_card,refunded
15229,15229,2023-12-05,611.88,paypal,paid
15230,15230,2022-09-12,969.41,credit_card,paid
15231,15231,2025-05-02,371.19,debit_card,paid
15232,15232,2024-09-20,4126.97,paypal,paid
15233,15233,2021-08-24,378.13,debit_card,paid
15234,15234,2021-10-24,193.67,debit_card,paid
15235,15235,2021-01-02,547.37,credit_card,paid
15236,15236,2022-11-08,2152.19,credit_card,paid
15237,15237,2024-09-26,463.11,credit_card,refunded
15238,15238,2022-12-03,5820.91,debit_card,paid
15239,15239,2022-10-26,398.35,paypal,paid
15240,15240,2023-03-03,196.87,debit_card,paid
15241,15241,2025-06-29,1312.03,paypal,paid
15242,15242,2021-09-23,795.97,credit_card,refunded
15243,15243,2022-10-05,251.46,paypal,refunded
15244,15244,2024-02-16,322.44,credit_card,paid
15245,15245,2023-02-19,1840.08,debit_card,refunded
15246,15246,2025-04-14,2550.11,paypal,paid
15247,15247,2024-03-25,316.31,paypal,paid
15248,15248,2025-04-06,566.12,cash,paid
15249,15249,2025-09-10,1071.97,cash,paid
15250,15250,2021-07-19,1203.49,credit_card,paid
15251,15251,2023-07-03,277.75,credit_card,paid
15252,15252,2023-11-13,250.05,credit_card,paid
15253,15253,2024-07-12,179.41,debit_card,pending
15254,15254,2023-12-28,926.51,debit_card,paid
15255,15255,2021-05-10,926.9,credit_card,paid
15256,15256,2021-06-25,823.53,debit_card,paid
15257,15257,2021-10-11,362.25,debit_card,paid
15258,15258,2024-03-18,108.25,cash,paid
15259,15259,2023-07-03,4417.11,credit_card,paid
15260,15260,2024-09-25,485.19,debit_card,pending
15261,15261,2025-07-21,468.74,debit_card,paid
15262,15262,2024-07-28,1010.57,credit_card,paid
15263,15263,2023-05-06,1439.32,credit_card,paid
15264,15264,2025-03-02,6671.74,paypal,refunded
15265,15265,2023-05-09,663.58,paypal,paid
15266,15266,2024-05-06,367.06,paypal,paid
15267,15267,2023-11-28,455.01,cash,paid
15268,15268,2021-01-11,338.45,paypal,paid
15269,15269,2021-12-03,204.87,debit_card,paid
15270,15270,2025-07-14,2475.02,debit_card,pending
15271,15271,2024-11-16,407.81,cash,paid
15272,15272,2022-02-12,284.16,cash,paid
15273,15273,2022-07-15,116.6,paypal,paid
15274,15274,2025-09-27,293.42,debit_card,paid
15275,15275,2022-03-01,1514.13,paypal,paid
15276,15276,2025-09-01,582.51,debit_card,refunded
15277,15277,2023-01-13,1816.86,paypal,paid
15278,15278,2023-12-12,461.15,credit_card,paid
15279,15279,2021-04-05,924.51,cash,paid
15280,15280,2021-07-21,733.29,credit_card,pending
15281,15281,2024-05-04,1487.26,debit_card,paid
15282,15282,2022-09-05,168.62,debit_card,refunded
15283,15283,2021-11-27,1482.97,credit_card,pending
15284,15284,2021-01-04,638.09,cash,paid
15285,15285,2022-11-18,810.38,debit_card,paid
15286,15286,2025-01-11,350.63,credit_card,paid
15287,15287,2024-06-18,600.9,debit_card,paid
15288,15288,2024-06-14,307.17,debit_card,paid
15289,15289,2025-08-28,123.83,credit_card,paid
15290,15290,2024-12-30,714.22,cash,paid
15291,15291,2024-02-25,1491.83,paypal,paid
15292,15292,2021-03-03,962.19,cash,paid
15293,15293,2024-07-29,604.01,debit_card,paid
15294,15294,2024-01-27,3101.09,credit_card,paid
15295,15295,2021-07-24,351.98,credit_card,paid
15296,15296,2022-07-21,195.21,debit_card,paid
15297,15297,2023-09-07,1096.1,cash,pending
15298,15298,2024-06-05,501.85,paypal,refunded
15299,15299,2022-08-05,248.11,paypal,paid
15300,15300,2021-10-22,632.43,debit_card,paid
15301,15301,2022-11-24,343.8,paypal,paid
15302,15302,2021-06-20,637.23,paypal,paid
15303,15303,2025-08-29,783.62,cash,paid
15304,15304,2021-06-28,1365.63,paypal,paid
15305,15305,2024-08-08,99.42,debit_card,paid
15306,15306,2022-11-19,211.55,paypal,paid
15307,15307,2025-07-10,499.01,paypal,pending
15308,15308,2021-01-04,275.16,debit_card,refunded
15309,15309,2024-11-13,1130.69,debit_card,paid
15310,15310,2025-03-29,506.38,credit_card,paid
15311,15311,2022-10-04,407.84,cash,pending
15312,15312,2022-10-16,223.94,debit_card,paid
15313,15313,2023-11-25,737.02,paypal,paid
15314,15314,2024-08-05,1395.89,debit_card,paid
15315,15315,2022-06-01,2089.21,paypal,paid
15316,15316,2024-11-12,1229.29,credit_card,paid
15317,15317,2023-06-25,558.59,credit_card,pending
15318,15318,2024-11-23,497.23,cash,paid
15319,15319,2024-09-03,107.82,credit_card,paid
15320,15320,2021-12-27,376.2,credit_card,paid
15321,15321,2025-02-04,620.91,credit_card,paid
15322,15322,2025-09-01,743.9,credit_card,paid
15323,15323,2022-10-20,924.63,paypal,paid
15324,15324,2023-05-22,445.68,credit_card,paid
15325,15325,2024-07-10,854.65,cash,refunded
15326,15326,2021-09-22,217.16,credit_card,paid
15327,15327,2025-07-06,286.24,credit_card,paid
15328,15328,2021-07-26,594.72,paypal,paid
15329,15329,2025-07-15,519.53,paypal,paid
15330,15330,2023-11-06,1064.62,debit_card,paid
15331,15331,2022-03-30,274.27,credit_card,refunded
15332,15332,2021-11-24,1718.68,paypal,paid
15333,15333,2021-10-03,1030.51,cash,paid
15334,15334,2025-09-07,164.97,credit_card,paid
15335,15335,2024-08-19,543.0,cash,paid
15336,15336,2022-06-29,924.41,debit_card,paid
15337,15337,2021-07-03,303.99,credit_card,paid
15338,15338,2023-07-28,1201.6,cash,paid
15339,15339,2023-04-17,1113.15,cash,paid
15340,15340,2024-12-18,581.37,credit_card,paid
15341,15341,2021-08-03,745.87,paypal,paid
15342,15342,2024-10-24,646.55,paypal,paid
15343,15343,2021-01-01,229.55,credit_card,pending
15344,15344,2025-07-11,1394.95,credit_card,paid
15345,15345,2023-12-31,346.07,paypal,pending
15346,15346,2025-01-18,1640.24,credit_card,paid
15347,15347,2023-12-28,328.88,cash,paid
15348,15348,2023-08-19,203.25,debit_card,paid
15349,15349,2022-03-14,700.51,cash,paid
15350,15350,2022-10-10,504.54,credit_card,paid
15351,15351,2025-05-28,461.8,credit_card,paid
15352,15352,2022-08-20,932.99,debit_card,paid
15353,15353,2021-09-28,1364.88,debit_card,pending
15354,15354,2021-08-29,359.22,cash,paid
15355,15355,2022-07-21,493.71,cash,paid
15356,15356,2022-01-14,809.97,cash,paid
15357,15357,2025-09-10,1318.76,paypal,pending
15358,15358,2021-10-06,155.09,debit_card,refunded
15359,15359,2024-12-22,825.21,credit_card,paid
15360,15360,2021-06-05,355.51,cash,paid
15361,15361,2023-06-15,515.95,paypal,paid
15362,15362,2023-04-29,247.66,credit_card,paid
15363,15363,2024-08-02,449.79,credit_card,paid
15364,15364,2024-12-08,299.69,cash,paid
15365,15365,2025-09-02,1894.78,paypal,paid
15366,15366,2024-01-01,867.59,paypal,paid
15367,15367,2023-11-28,558.78,cash,paid
15368,15368,2024-09-07,613.67,debit_card,paid
15369,15369,2023-04-30,467.86,cash,paid
15370,15370,2021-01-26,2038.97,cash,paid
15371,15371,2023-01-21,7322.58,paypal,refunded
15372,15372,2023-04-06,832.65,cash,paid
15373,15373,2021-01-01,1067.93,cash,refunded
15374,15374,2024-08-12,1644.47,debit_card,paid
15375,15375,2025-05-30,951.66,debit_card,paid
15376,15376,2021-01-01,223.46,paypal,refunded
15377,15377,2022-05-15,816.23,debit_card,paid
15378,15378,2021-08-09,603.11,paypal,paid
15379,15379,2021-06-09,227.04,credit_card,paid
15380,15380,2024-11-30,178.77,paypal,paid
15381,15381,2024-11-04,224.41,debit_card,paid
15382,15382,2024-06-24,1557.69,debit_card,refunded
15383,15383,2024-12-17,490.76,debit_card,pending
15384,15384,2024-02-11,427.07,cash,paid
15385,15385,2023-06-21,1062.87,debit_card,paid
15386,15386,2021-06-09,808.85,cash,paid
15387,15387,2022-09-28,202.27,credit_card,paid
15388,15388,2021-09-18,544.13,cash,paid
15389,15389,2023-06-16,214.44,credit_card,paid
15390,15390,2023-02-18,465.37,paypal,paid
15391,15391,2025-06-05,536.12,credit_card,paid
15392,15392,2022-10-15,393.02,debit_card,paid
15393,15393,2025-11-04,860.75,cash,paid
15394,15394,2023-05-15,323.49,debit_card,paid
15395,15395,2024-07-14,1249.37,debit_card,paid
15396,15396,2021-01-20,630.48,credit_card,paid
15397,15397,2025-01-31,807.87,debit_card,paid
15398,15398,2021-07-17,457.45,debit_card,paid
15399,15399,2022-01-02,373.72,debit_card,paid
15400,15400,2021-03-09,496.1,debit_card,paid
15401,15401,2021-02-13,314.31,paypal,paid
15402,15402,2021-08-05,141.98,paypal,paid
15403,15403,2023-10-07,607.1,debit_card,refunded
15404,15404,2024-08-11,1409.09,debit_card,paid
15405,15405,2024-02-12,333.59,paypal,paid
15406,15406,2023-06-16,467.29,paypal,paid
15407,15407,2023-04-09,606.44,paypal,paid
15408,15408,2023-09-10,1296.15,credit_card,pending
15409,15409,2024-06-07,1537.15,paypal,paid
15410,15410,2022-07-12,121.8,debit_card,paid
15411,15411,2024-11-11,523.8,paypal,paid
15412,15412,2021-10-22,265.35,paypal,paid
15413,15413,2022-08-27,1727.83,paypal,paid
15414,15414,2021-12-22,1008.09,debit_card,paid
15415,15415,2023-02-07,546.07,paypal,paid
15416,15416,2023-12-22,277.63,cash,paid
15417,15417,2025-06-07,107.01,credit_card,paid
15418,15418,2025-09-18,285.35,debit_card,paid
15419,15419,2024-12-19,439.62,debit_card,paid
15420,15420,2024-01-03,476.8,debit_card,pending
15421,15421,2024-08-05,182.66,credit_card,paid
15422,15422,2022-06-07,352.04,credit_card,paid
15423,15423,2023-07-04,2200.05,cash,paid
15424,15424,2023-11-13,2318.84,cash,paid
15425,15425,2025-02-15,345.5,paypal,refunded
15426,15426,2022-06-15,522.61,credit_card,paid
15427,15427,2021-01-30,447.96,cash,paid
15428,15428,2024-07-07,360.1,paypal,paid
15429,15429,2021-05-26,663.86,paypal,paid
15430,15430,2025-04-01,147.24,paypal,paid
15431,15431,2021-02-21,1153.71,debit_card,pending
15432,15432,2022-05-10,1299.79,credit_card,paid
15433,15433,2024-10-21,442.49,paypal,paid
15434,15434,2022-04-21,1250.39,paypal,refunded
15435,15435,2023-09-14,994.46,credit_card,paid
15436,15436,2025-07-01,815.71,credit_card,paid
15437,15437,2024-01-21,579.23,cash,refunded
15438,15438,2024-10-24,1217.87,debit_card,paid
15439,15439,2021-07-03,248.03,paypal,paid
15440,15440,2025-04-21,574.34,credit_card,paid
15441,15441,2025-05-11,923.14,paypal,paid
15442,15442,2023-11-09,564.27,paypal,paid
15443,15443,2025-09-21,653.02,credit_card,paid
15444,15444,2024-11-12,372.9,paypal,paid
15445,15445,2023-06-22,803.42,debit_card,paid
15446,15446,2023-11-12,153.36,cash,paid
15447,15447,2021-02-24,977.72,debit_card,paid
15448,15448,2022-11-22,612.83,debit_card,paid
15449,15449,2024-12-08,3276.97,paypal,paid
15450,15450,2021-03-29,398.1,credit_card,paid
15451,15451,2025-10-15,697.48,paypal,paid
15452,15452,2024-01-22,140.69,credit_card,paid
15453,15453,2022-10-25,957.57,credit_card,paid
15454,15454,2024-06-24,446.8,cash,paid
15455,15455,2021-03-11,870.38,cash,paid
15456,15456,2025-10-30,830.5,credit_card,paid
15457,15457,2023-06-26,655.57,cash,paid
15458,15458,2022-11-24,1022.71,cash,paid
15459,15459,2021-05-24,775.69,paypal,paid
15460,15460,2024-06-26,1060.85,paypal,pending
15461,15461,2021-01-03,828.46,credit_card,paid
15462,15462,2024-11-19,1640.11,credit_card,refunded
15463,15463,2025-08-11,2343.89,credit_card,paid
15464,15464,2022-02-13,2450.59,cash,refunded
15465,15465,2021-05-10,646.59,debit_card,paid
15466,15466,2024-09-03,795.12,paypal,paid
15467,15467,2022-02-10,158.04,cash,paid
15468,15468,2023-10-16,282.6,cash,paid
15469,15469,2021-07-21,2142.41,debit_card,pending
15470,15470,2023-05-12,202.56,paypal,paid
15471,15471,2022-06-13,668.91,cash,paid
15472,15472,2025-11-08,4467.95,paypal,paid
15473,15473,2024-02-04,232.12,cash,pending
15474,15474,2023-06-04,406.69,credit_card,paid
15475,15475,2022-01-18,494.51,credit_card,paid
15476,15476,2021-07-28,1918.9,credit_card,paid
15477,15477,2021-05-12,994.26,credit_card,paid
15478,15478,2025-04-06,275.97,debit_card,pending
15479,15479,2025-04-30,347.95,debit_card,refunded
15480,15480,2025-02-16,994.68,debit_card,paid
15481,15481,2022-08-06,218.58,credit_card,paid
15482,15482,2025-09-28,202.12,credit_card,paid
15483,15483,2021-09-15,171.31,credit_card,paid
15484,15484,2024-04-12,567.63,credit_card,paid
15485,15485,2025-05-29,1082.65,credit_card,paid
15486,15486,2022-07-14,440.44,credit_card,paid
15487,15487,2024-08-27,552.48,paypal,paid
15488,15488,2021-01-20,108.13,cash,paid
15489,15489,2021-06-28,1718.2,cash,paid
15490,15490,2023-02-05,475.08,debit_card,paid
15491,15491,2021-01-04,1968.07,credit_card,paid
15492,15492,2025-11-13,579.46,cash,paid
15493,15493,2023-11-06,226.59,cash,paid
15494,15494,2022-03-27,1975.13,credit_card,paid
15495,15495,2025-09-15,320.71,paypal,refunded
15496,15496,2021-07-26,2297.0,cash,paid
15497,15497,2021-04-20,470.68,credit_card,refunded
15498,15498,2025-12-13,817.0,debit_card,paid
15499,15499,2023-10-18,862.58,debit_card,paid
15500,15500,2024-11-07,2491.82,paypal,paid
15501,15501,2022-12-06,709.61,paypal,paid
15502,15502,2021-01-02,490.5,credit_card,paid
15503,15503,2021-03-26,2146.38,credit_card,paid
15504,15504,2021-04-06,202.79,paypal,paid
15505,15505,2025-11-17,500.79,credit_card,paid
15506,15506,2023-08-03,425.87,debit_card,paid
15507,15507,2022-09-11,1141.46,debit_card,paid
15508,15508,2024-02-18,557.36,credit_card,paid
15509,15509,2022-11-09,419.91,paypal,paid
15510,15510,2024-08-26,4757.79,cash,paid
15511,15511,2022-07-28,565.76,cash,paid
15512,15512,2025-03-24,666.09,debit_card,paid
15513,15513,2025-10-16,241.9,credit_card,paid
15514,15514,2022-01-07,1202.11,credit_card,paid
15515,15515,2025-09-01,283.94,paypal,refunded
15516,15516,2023-11-03,387.41,cash,paid
15517,15517,2024-09-13,2840.97,credit_card,paid
15518,15518,2025-09-29,296.81,paypal,paid
15519,15519,2022-02-18,1491.09,credit_card,paid
15520,15520,2025-05-12,178.47,paypal,paid
15521,15521,2021-01-03,488.31,cash,paid
15522,15522,2021-07-26,860.76,cash,paid
15523,15523,2023-01-05,405.34,credit_card,paid
15524,15524,2021-01-03,147.36,debit_card,pending
