review_id,booking_id,guest_id,rating,review_date,comment
6329,1554,814,3,2024-07-15,Check-in took too long.
6330,8739,3344,3,2025-04-11,Check-in took too long.
6331,8061,9163,2,2025-01-14,Room smelled a bit musty.
6332,26908,5852,5,2025-01-10,"Would not recommend, poor housekeeping."
6333,20997,7884,4,2022-09-02,Excellent service from the front desk.
6334,5319,2054,1,2022-09-14,"Great stay, would come back again."
6335,9047,2285,4,2023-02-01,"Average experience, nothing special."
6336,47838,8110,4,2024-07-13,Loved the location and amenities.
6337,33722,8270,1,2022-07-14,"Great stay, would come back again."
6338,45131,2859,5,2023-01-11,Room smelled a bit musty.
6339,25754,935,3,2021-10-01,Room was clean and staff were friendly.
6340,41762,2887,1,2025-11-17,Bed was uncomfortable but view was great.
6341,15499,6838,5,2023-12-03,"Average experience, nothing special."
6342,8315,1445,3,2022-10-16,Room smelled a bit musty.
6343,18019,4903,3,2023-07-14,Room smelled a bit musty.
6344,46261,8939,4,2025-11-19,"Great stay, would come back again."
6345,13181,2266,4,2023-10-05,Loved the location and amenities.
6346,20745,812,4,2025-08-03,Check-in took too long.
6347,47727,7752,2,2025-11-11,"Would not recommend, poor housekeeping."
6348,2043,6046,4,2024-06-02,Excellent service from the front desk.
6349,46246,6267,4,2025-06-14,"Would not recommend, poor housekeeping."
6350,3059,6827,4,2025-05-21,Room was clean and staff were friendly.
6351,2975,6065,3,2024-08-16,"Would not recommend, poor housekeeping."
6352,29296,7040,5,2022-08-13,"Great stay, would come back again."
6353,38208,8944,5,2024-03-22,Excellent service from the front desk.
6354,3476,6932,3,2023-05-21,Bed was uncomfortable but view was great.
6355,6461,9400,4,2021-09-15,Excellent service from the front desk.
6356,22081,7320,5,2021-11-03,"Great stay, would come back again."
6357,14920,2688,4,2024-01-18,Loved the location and amenities.
6358,22466,9547,5,2025-03-25,Room was clean and staff were friendly.
6359,8430,8477,5,2021-05-27,"Average experience, nothing special."
6360,21982,133,4,2024-06-27,Excellent service from the front desk.
6361,32988,8277,5,2021-04-11,Excellent service from the front desk.
6362,33247,8440,2,2022-02-04,Room was clean and staff were friendly.
6363,9514,9358,2,2024-07-30,"Great stay, would come back again."
6364,18148,743,4,2022-08-12,Room smelled a bit musty.
6365,25117,7834,4,2022-07-18,"Average experience, nothing special."
6366,47451,4009,2,2024-10-22,Bed was uncomfortable but view was great.
6367,7580,9615,4,2022-01-28,Excellent service from the front desk.
6368,41226,6649,4,2023-01-08,Excellent service from the front desk.
6369,47772,9094,5,2022-11-11,Perfect for a weekend getaway.
6370,51180,9540,5,2023-10-05,"Would not recommend, poor housekeeping."
6371,13055,6438,1,2022-03-15,Excellent service from the front desk.
6372,9477,8340,5,2022-02-15,"Great stay, would come back again."
6373,1209,5158,5,2025-10-12,Room was clean and staff were friendly.
6374,16643,9408,1,2023-10-30,Perfect for a weekend getaway.
6375,14741,6251,5,2022-11-11,Loved the location and amenities.
6376,24048,9506,3,2021-02-01,"Would not recommend, poor housekeeping."
6377,46464,9570,5,2024-02-16,Loved the location and amenities.
6378,35046,5553,3,2022-12-13,"Average experience, nothing special."
6379,49693,8795,5,2021-03-28,Bed was uncomfortable but view was great.
6380,21105,1348,4,2021-06-06,"Great stay, would come back again."
6381,32473,3951,4,2024-09-07,Loved the location and amenities.
6382,43261,1558,5,2024-10-10,Excellent service from the front desk.
6383,17585,5331,3,2025-01-04,Perfect for a weekend getaway.
6384,52015,5688,5,2024-11-14,Excellent service from the front desk.
6385,39539,6050,1,2021-06-17,Check-in took too long.
6386,23814,9530,2,2025-04-11,Room was clean and staff were friendly.
6387,21177,7626,5,2024-07-21,Excellent service from the front desk.
6388,25324,2703,4,2023-05-11,Bed was uncomfortable but view was great.
6389,34170,894,3,2024-12-16,"Would not recommend, poor housekeeping."
6390,51050,3278,4,2021-07-05,Bed was uncomfortable but view was great.
6391,28587,7445,3,2023-12-03,Room smelled a bit musty.
6392,11622,7765,5,2022-06-05,"Great stay, would come back again."
6393,50588,3198,4,2021-01-18,Room was clean and staff were friendly.
6394,2257,8000,4,2021-05-19,"Average experience, nothing special."
6395,46462,150,4,2025-07-03,"Great stay, would come back again."
6396,35221,6917,5,2022-11-17,Room was clean and staff were friendly.
6397,39654,2784,5,2025-06-29,Room was clean and staff were friendly.
6398,49014,641,3,2024-07-12,Check-in took too long.
6399,52968,9300,5,2021-04-27,Excellent service from the front desk.
6400,51341,4959,4,2023-05-24,Check-in took too long.
6401,49656,3120,3,2023-03-24,Perfect for a weekend getaway.
6402,9043,7040,5,2024-01-02,Room was clean and staff were friendly.
6403,2115,7994,5,2021-08-27,Excellent service from the front desk.
6404,43283,3798,3,2025-09-25,"Great stay, would come back again."
6405,53493,7659,3,2021-04-04,Room was clean and staff were friendly.
6406,42993,8591,2,2022-05-10,Check-in took too long.
6407,17079,9326,3,2021-05-21,"Great stay, would come back again."
6408,8130,6433,4,2025-11-28,"Great stay, would come back again."
6409,34560,6146,4,2025-06-12,"Would not recommend, poor housekeeping."
6410,54702,92,4,2025-11-24,"Great stay, would come back again."
6411,42330,3071,1,2024-01-16,Loved the location and amenities.
6412,32752,1020,3,2022-11-04,Check-in took too long.
6413,47840,3753,4,2022-10-06,Room smelled a bit musty.
6414,43002,4262,4,2021-11-03,Loved the location and amenities.
6415,25712,3101,4,2024-06-14,"Average experience, nothing special."
6416,48793,1270,2,2023-01-16,"Great stay, would come back again."
6417,2881,7294,3,2024-08-14,"Would not recommend, poor housekeeping."
6418,15214,3383,4,2025-12-02,Perfect for a weekend getaway.
6419,1749,4016,3,2021-07-07,Loved the location and amenities.
6420,53896,2069,4,2024-08-25,Loved the location and amenities.
6421,45421,6230,4,2024-07-01,Perfect for a weekend getaway.
6422,11068,29,5,2023-10-24,Loved the location and amenities.
6423,6125,6529,4,2026-01-02,Bed was uncomfortable but view was great.
6424,4050,3759,5,2024-07-07,Perfect for a weekend getaway.
6425,22560,1940,4,2022-12-19,Check-in took too long.
6426,7350,8395,5,2023-08-04,"Great stay, would come back again."
6427,54417,5897,4,2023-12-21,Check-in took too long.
6428,29025,5646,5,2021-02-05,Loved the location and amenities.
6429,21012,9630,3,2023-06-19,"Would not recommend, poor housekeeping."
6430,3737,135,4,2021-10-21,"Would not recommend, poor housekeeping."
6431,27290,7251,5,2023-10-30,"Would not recommend, poor housekeeping."
6432,37469,4926,2,2024-06-30,Loved the location and amenities.
6433,13560,2283,4,2025-07-10,Loved the location and amenities.
6434,35578,7663,4,2021-05-08,"Would not recommend, poor housekeeping."
6435,27318,1257,5,2021-05-06,"Great stay, would come back again."
6436,30311,885,4,2022-02-04,Loved the location and amenities.
6437,14501,6061,3,2021-07-29,Excellent service from the front desk.
6438,51942,7845,4,2023-02-07,Room smelled a bit musty.
6439,31750,4288,3,2022-05-15,"Great stay, would come back again."
6440,7851,3639,5,2024-09-22,Perfect for a weekend getaway.
6441,41150,2324,5,2024-03-14,Bed was uncomfortable but view was great.
6442,959,108,5,2023-07-25,Check-in took too long.
6443,2400,9258,5,2023-07-09,"Great stay, would come back again."
6444,41109,6440,5,2021-05-17,Loved the location and amenities.
6445,1722,684,5,2023-09-07,"Average experience, nothing special."
6446,26981,6350,4,2024-03-31,Room was clean and staff were friendly.
6447,30102,7918,2,2022-07-16,"Average experience, nothing special."
6448,48887,8864,4,2024-12-23,"Would not recommend, poor housekeeping."
6449,13534,8401,2,2023-09-27,Loved the location and amenities.
6450,4075,7939,5,2023-08-08,Room smelled a bit musty.
6451,34671,3866,4,2024-10-11,Excellent service from the front desk.
6452,4830,1842,5,2025-04-09,Loved the location and amenities.
6453,1031,3546,4,2023-10-10,"Great stay, would come back again."
6454,29948,8789,5,2025-08-30,"Great stay, would come back again."
6455,45825,6138,1,2021-11-12,Check-in took too long.
6456,25859,696,4,2023-08-07,"Great stay, would come back again."
6457,52945,4956,4,2025-06-27,"Would not recommend, poor housekeeping."
6458,31788,2380,4,2023-07-22,Check-in took too long.
6459,39769,6350,4,2024-04-20,"Would not recommend, poor housekeeping."
6460,12860,932,5,2023-01-16,Check-in took too long.
6461,7425,3715,5,2023-08-23,Bed was uncomfortable but view was great.
6462,25372,2420,5,2022-07-10,Room smelled a bit musty.
6463,29047,2693,4,2021-11-17,Room was clean and staff were friendly.
6464,33399,1010,4,2025-05-24,Bed was uncomfortable but view was great.
6465,49969,5590,4,2021-10-10,"Average experience, nothing special."
6466,17841,9203,4,2024-10-27,Check-in took too long.
6467,22113,3021,3,2024-07-01,Room smelled a bit musty.
6468,33546,9550,4,2022-05-31,"Great stay, would come back again."
6469,26420,521,5,2025-01-02,Room was clean and staff were friendly.
6470,43587,2241,3,2023-11-18,"Average experience, nothing special."
6471,13887,2137,5,2021-03-06,Perfect for a weekend getaway.
6472,14078,7433,5,2025-05-14,Perfect for a weekend getaway.
6473,22722,355,4,2022-06-04,"Great stay, would come back again."
6474,40951,4391,1,2023-09-03,Bed was uncomfortable but view was great.
6475,6160,3665,5,2021-07-23,Loved the location and amenities.
6476,9642,4600,4,2022-11-14,"Great stay, would come back again."
6477,47496,6298,5,2023-11-13,Loved the location and amenities.
6478,2877,3153,4,2025-06-29,"Average experience, nothing special."
6479,4013,7538,4,2024-11-12,Excellent service from the front desk.
6480,24416,8695,2,2021-08-13,Perfect for a weekend getaway.
6481,5537,898,4,2022-09-14,Room smelled a bit musty.
6482,4945,5248,3,2021-07-28,"Great stay, would come back again."
6483,36790,9868,3,2021-06-13,Check-in took too long.
6484,50231,6476,3,2022-12-16,Check-in took too long.
6485,21614,6521,4,2023-12-15,Bed was uncomfortable but view was great.
6486,24715,7393,4,2024-02-20,Bed was uncomfortable but view was great.
6487,3219,7728,4,2025-05-31,Perfect for a weekend getaway.
6488,54502,7016,4,2025-04-25,"Would not recommend, poor housekeeping."
6489,3320,1520,5,2023-07-07,Loved the location and amenities.
6490,39366,8136,5,2024-03-27,Room was clean and staff were friendly.
6491,20590,4725,3,2023-03-02,Bed was uncomfortable but view was great.
6492,3432,8127,3,2023-07-29,Room was clean and staff were friendly.
6493,22540,9446,4,2024-07-08,Room was clean and staff were friendly.
6494,21362,9596,4,2021-10-24,Perfect for a weekend getaway.
6495,6006,4048,5,2021-02-07,Room was clean and staff were friendly.
6496,33562,551,3,2025-01-28,"Average experience, nothing special."
6497,4213,7163,4,2022-08-11,Bed was uncomfortable but view was great.
6498,9145,3127,5,2025-02-25,"Would not recommend, poor housekeeping."
6499,15622,2943,4,2025-02-12,Bed was uncomfortable but view was great.
6500,48055,2640,5,2024-12-15,"Great stay, would come back again."
6501,20392,2633,5,2021-07-13,Loved the location and amenities.
6502,46738,6144,3,2022-09-20,Room was clean and staff were friendly.
6503,8571,4955,5,2021-12-30,Loved the location and amenities.
6504,2910,8720,5,2023-04-17,"Great stay, would come back again."
6505,52874,924,5,2022-06-07,Room was clean and staff were friendly.
6506,16042,5756,2,2021-07-13,Room smelled a bit musty.
6507,35028,8805,2,2025-08-01,Room smelled a bit musty.
6508,40345,5201,5,2021-07-11,Excellent service from the front desk.
6509,21259,151,5,2022-01-31,Check-in took too long.
6510,5305,2412,4,2025-06-19,Room smelled a bit musty.
6511,52062,9958,3,2021-03-07,Excellent service from the front desk.
6512,13266,4261,5,2021-03-16,Room was clean and staff were friendly.
6513,32479,6511,3,2025-09-27,Room was clean and staff were friendly.
6514,20509,3754,5,2021-12-10,"Great stay, would come back again."
6515,54429,877,5,2024-12-30,Perfect for a weekend getaway.
6516,20308,6661,3,2024-07-22,Room was clean and staff were friendly.
6517,44522,4175,1,2021-12-10,Perfect for a weekend getaway.
6518,49547,6272,5,2023-03-23,Room was clean and staff were friendly.
6519,23911,3016,3,2021-01-21,"Average experience, nothing special."
6520,2153,3267,2,2022-04-17,Bed was uncomfortable but view was great.
6521,42218,5103,5,2025-01-13,Loved the location and amenities.
6522,33505,3190,4,2023-02-01,Room was clean and staff were friendly.
6523,45189,5166,4,2025-05-27,Perfect for a weekend getaway.
6524,2768,4827,5,2023-03-04,Excellent service from the front desk.
6525,9537,8604,4,2024-08-30,Room smelled a bit musty.
6526,52781,5183,3,2021-04-13,Check-in took too long.
6527,53944,7381,1,2025-10-08,Bed was uncomfortable but view was great.
6528,49876,132,4,2023-08-21,Room smelled a bit musty.
6529,12864,8772,5,2023-06-20,Loved the location and amenities.
6530,14719,4134,2,2025-05-06,Room was clean and staff were friendly.
6531,25417,385,4,2021-04-28,Room smelled a bit musty.
6532,40802,2510,5,2022-11-06,Loved the location and amenities.
6533,19856,6932,4,2021-11-16,Loved the location and amenities.
6534,20274,8869,5,2022-04-08,Loved the location and amenities.
6535,17922,9981,3,2021-07-26,Excellent service from the front desk.
6536,47754,1127,4,2025-06-10,"Average experience, nothing special."
6537,22043,4402,2,2025-09-07,"Great stay, would come back again."
6538,15876,8727,5,2022-03-18,Check-in took too long.
6539,54860,5175,4,2025-02-11,"Average experience, nothing special."
6540,26674,7510,4,2021-12-13,"Average experience, nothing special."
6541,19649,3550,5,2022-08-03,Perfect for a weekend getaway.
6542,8255,7471,3,2021-05-09,Perfect for a weekend getaway.
6543,36362,2784,5,2023-12-15,Bed was uncomfortable but view was great.
6544,6082,2375,3,2024-08-09,Check-in took too long.
6545,13149,5906,5,2021-07-16,Check-in took too long.
6546,7615,4239,4,2021-09-05,Perfect for a weekend getaway.
6547,31673,4982,4,2023-03-01,Excellent service from the front desk.
6548,39295,8802,5,2022-01-09,Room was clean and staff were friendly.
6549,14472,2705,4,2023-09-28,Room was clean and staff were friendly.
6550,43964,2416,4,2024-04-15,"Average experience, nothing special."
6551,1168,1901,4,2021-11-19,"Would not recommend, poor housekeeping."
6552,25947,95,2,2022-04-24,Bed was uncomfortable but view was great.
6553,35341,7307,4,2021-05-28,Room was clean and staff were friendly.
6554,21002,2695,3,2025-08-24,Excellent service from the front desk.
6555,52103,8875,4,2024-04-12,Loved the location and amenities.
6556,8133,840,3,2021-03-03,Perfect for a weekend getaway.
6557,38724,3339,4,2021-07-08,"Great stay, would come back again."
6558,26383,3176,4,2021-07-03,"Average experience, nothing special."
6559,45989,4627,5,2022-01-30,"Great stay, would come back again."
6560,23806,1366,5,2022-07-13,Loved the location and amenities.
6561,27892,8975,5,2025-06-17,Check-in took too long.
6562,34628,1624,4,2021-08-18,Perfect for a weekend getaway.
6563,50664,1036,5,2021-12-08,"Great stay, would come back again."
6564,38468,3305,4,2024-06-04,Check-in took too long.
